,instant,date,season_type,year,month,hour,holiday_or_not,week_day,working_day,weather_sit,temperature,atemperature,humidity,windspeed,casual_user,registered_user,count
277,278,2011-01-13,1,0,1,0,0,4,1,1,0.15,0.13,0.65,0.3035,3,8,11
278,279,2011-01-13,1,0,1,1,0,4,1,1,0.15,0.13,0.55,0.3035,2,4,6
279,280,2011-01-13,1,0,1,2,0,4,1,1,0.15,0.13,0.55,0.3833,2,4,6
280,281,2011-01-13,1,0,1,3,0,4,1,1,0.15,0.13,0.55,0.3514,2,5,7
281,282,2011-01-13,1,0,1,4,0,4,1,1,0.15,0.13,0.55,0.2715,2,6,8
282,283,2011-01-13,1,0,1,5,0,4,1,1,0.15,0.13,0.55,0.3194,2,5,7
283,284,2011-01-13,1,0,1,6,0,4,1,1,0.13,0.16,0.59,0.1437,2,30,32
284,285,2011-01-13,1,0,1,7,0,4,1,1,0.13,0.16,0.59,0.1437,2,74,76
285,286,2011-01-13,1,0,1,8,0,4,1,1,0.15,0.15,0.55,0.2076,7,199,206
286,287,2011-01-13,1,0,1,9,0,4,1,1,0.15,0.13,0.55,0.3514,4,139,143
287,288,2011-01-13,1,0,1,10,0,4,1,2,0.18,0.15,0.55,0.3833,4,38,42
288,289,2011-01-13,1,0,1,11,0,4,1,2,0.22,0.18,0.48,0.4791,6,35,41
289,290,2011-01-13,1,0,1,12,0,4,1,1,0.22,0.18,0.48,0.4472,5,51,56
290,291,2011-01-13,1,0,1,13,0,4,1,1,0.24,0.21,0.45,0.4791,4,83,87
291,292,2011-01-13,1,0,1,14,0,4,1,1,0.24,0.21,0.45,0.4153,5,41,46
292,293,2011-01-13,1,0,1,15,0,4,1,1,0.26,0.23,0.42,0.3194,7,57,64
293,294,2011-01-13,1,0,1,16,0,4,1,1,0.26,0.23,0.42,0.3833,4,78,82
294,295,2011-01-13,1,0,1,17,0,4,1,1,0.22,0.2,0.44,0.3035,6,160,166
295,296,2011-01-13,1,0,1,18,0,4,1,1,0.22,0.2,0.44,0.3514,5,143,148
296,297,2011-01-13,1,0,1,19,0,4,1,1,0.18,0.16,0.52,0.2715,3,100,103
297,298,2011-01-13,1,0,1,20,0,4,1,1,0.18,0.16,0.52,0.2396,2,66,68
298,299,2011-01-13,1,0,1,21,0,4,1,1,0.15,0.13,0.51,0.3194,2,42,44
299,300,2011-01-13,1,0,1,22,0,4,1,1,0.15,0.13,0.51,0.3514,2,32,34
300,301,2011-01-13,1,0,1,23,0,4,1,1,0.13,0.15,0.55,0.2076,3,16,19
301,302,2011-01-14,1,0,1,0,0,5,1,1,0.13,0.15,0.55,0.2076,2,16,18
302,303,2011-01-14,1,0,1,1,0,5,1,1,0.11,0.13,0.59,0.1757,2,7,9
303,304,2011-01-14,1,0,1,2,0,5,1,1,0.11,0.13,0.59,0.1437,2,3,5
304,305,2011-01-14,1,0,1,3,0,5,1,1,0.11,0.15,0.59,0.1118,2,3,5
305,306,2011-01-14,1,0,1,5,0,5,1,1,0.11,0.15,0.59,0.0959,2,10,12
306,307,2011-01-14,1,0,1,6,0,5,1,1,0.11,0.2,0.59,0.0,2,19,21
307,308,2011-01-14,1,0,1,7,0,5,1,1,0.11,0.13,0.81,0.1757,2,72,74
308,309,2011-01-14,1,0,1,8,0,5,1,1,0.13,0.18,0.75,0.0,4,158,162
309,310,2011-01-14,1,0,1,9,0,5,1,1,0.15,0.16,0.76,0.1437,2,119,121
310,311,2011-01-14,1,0,1,10,0,5,1,1,0.2,0.2,0.61,0.2076,6,42,48
311,312,2011-01-14,1,0,1,11,0,5,1,1,0.2,0.18,0.56,0.3035,8,49,57
312,313,2011-01-14,1,0,1,12,0,5,1,1,0.22,0.21,0.48,0.2715,4,61,65
313,314,2011-01-14,1,0,1,13,0,5,1,1,0.24,0.21,0.41,0.4153,6,75,81
314,315,2011-01-14,1,0,1,14,0,5,1,1,0.24,0.23,0.45,0.3035,7,61,68
315,316,2011-01-14,1,0,1,15,0,5,1,1,0.26,0.26,0.42,0.1757,11,61,72
316,317,2011-01-14,1,0,1,16,0,5,1,1,0.24,0.26,0.45,0.1118,5,89,94
317,318,2011-01-14,1,0,1,17,0,5,1,1,0.24,0.25,0.45,0.1757,6,157,163
318,319,2011-01-14,1,0,1,18,0,5,1,1,0.22,0.28,0.52,0.0,7,136,143
319,320,2011-01-14,1,0,1,19,0,5,1,1,0.18,0.21,0.65,0.0959,5,91,96
320,321,2011-01-14,1,0,1,20,0,5,1,1,0.2,0.26,0.65,0.0,2,70,72
321,322,2011-01-14,1,0,1,21,0,5,1,1,0.18,0.25,0.76,0.0,6,50,56
322,323,2011-01-14,1,0,1,22,0,5,1,2,0.18,0.25,0.76,0.0,4,36,40
323,324,2011-01-14,1,0,1,23,0,5,1,2,0.2,0.26,0.61,0.0,3,28,31
324,325,2011-01-15,1,0,1,0,0,6,0,1,0.2,0.26,0.61,0.0,5,27,32
325,326,2011-01-15,1,0,1,1,0,6,0,2,0.18,0.21,0.65,0.0959,4,20,24
326,327,2011-01-15,1,0,1,2,0,6,0,2,0.18,0.21,0.65,0.0959,2,14,16
327,328,2011-01-15,1,0,1,3,0,6,0,2,0.18,0.25,0.65,0.0,3,9,12
328,329,2011-01-15,1,0,1,4,0,6,0,2,0.18,0.25,0.65,0.0,2,7,9
329,330,2011-01-15,1,0,1,5,0,6,0,1,0.18,0.25,0.65,0.0,2,3,5
330,331,2011-01-15,1,0,1,6,0,6,0,1,0.15,0.18,0.69,0.1118,3,4,7
331,332,2011-01-15,1,0,1,7,0,6,0,1,0.15,0.23,0.69,0.0,3,11,14
332,333,2011-01-15,1,0,1,8,0,6,0,1,0.15,0.16,0.69,0.1437,3,24,27
333,334,2011-01-15,1,0,1,9,0,6,0,1,0.18,0.2,0.7,0.1437,4,33,37
334,335,2011-01-15,1,0,1,10,0,6,0,1,0.2,0.21,0.65,0.1757,4,59,63
335,336,2011-01-15,1,0,1,11,0,6,0,1,0.22,0.21,0.61,0.2396,20,56,76
336,337,2011-01-15,1,0,1,12,0,6,0,1,0.26,0.25,0.53,0.2396,17,76,93
337,338,2011-01-15,1,0,1,13,0,6,0,1,0.31,0.28,0.42,0.3194,23,82,105
338,339,2011-01-15,1,0,1,14,0,6,0,1,0.33,0.31,0.43,0.3035,28,94,122
339,340,2011-01-15,1,0,1,15,0,6,0,2,0.35,0.34,0.4,0.2076,23,110,133
340,341,2011-01-15,1,0,1,16,0,6,0,2,0.37,0.36,0.37,0.2076,35,97,132
341,342,2011-01-15,1,0,1,17,0,6,0,2,0.35,0.33,0.4,0.3035,31,56,87
342,343,2011-01-15,1,0,1,18,0,6,0,2,0.33,0.31,0.5,0.2715,17,71,88
343,344,2011-01-15,1,0,1,19,0,6,0,2,0.35,0.33,0.43,0.2715,16,62,78
344,345,2011-01-15,1,0,1,20,0,6,0,2,0.35,0.33,0.43,0.2715,8,37,45
345,346,2011-01-15,1,0,1,21,0,6,0,2,0.35,0.33,0.43,0.2396,8,53,61
346,347,2011-01-15,1,0,1,22,0,6,0,2,0.33,0.34,0.46,0.1118,2,28,30
347,348,2011-01-15,1,0,1,23,0,6,0,1,0.33,0.31,0.5,0.3035,7,41,48
348,349,2011-01-16,1,0,1,0,0,0,0,1,0.29,0.33,0.62,0.0,8,35,43
349,350,2011-01-16,1,0,1,1,0,0,0,1,0.29,0.29,0.62,0.1437,6,21,27
350,351,2011-01-16,1,0,1,2,0,0,0,1,0.29,0.31,0.62,0.0959,5,15,20
351,352,2011-01-16,1,0,1,3,0,0,0,1,0.24,0.29,0.76,0.0,11,8,19
352,353,2011-01-16,1,0,1,4,0,0,0,1,0.29,0.28,0.62,0.1757,2,3,5
353,354,2011-01-16,1,0,1,5,0,0,0,2,0.29,0.28,0.62,0.1757,3,3,6
354,355,2011-01-16,1,0,1,6,0,0,0,2,0.29,0.28,0.62,0.1757,2,3,5
355,356,2011-01-16,1,0,1,7,0,0,0,2,0.26,0.23,0.62,0.3194,2,5,7
356,357,2011-01-16,1,0,1,8,0,0,0,1,0.24,0.23,0.61,0.3035,2,20,22
357,358,2011-01-16,1,0,1,9,0,0,0,1,0.24,0.23,0.56,0.2715,5,31,36
358,359,2011-01-16,1,0,1,10,0,0,0,1,0.24,0.23,0.56,0.3035,10,73,83
359,360,2011-01-16,1,0,1,11,0,0,0,1,0.26,0.25,0.48,0.2715,25,72,97
360,361,2011-01-16,1,0,1,12,0,0,0,1,0.26,0.23,0.45,0.3035,31,77,108
361,362,2011-01-16,1,0,1,13,0,0,0,1,0.29,0.25,0.38,0.3194,25,97,122
362,363,2011-01-16,1,0,1,14,0,0,0,1,0.31,0.29,0.4,0.2715,24,71,95
363,364,2011-01-16,1,0,1,15,0,0,0,1,0.29,0.26,0.42,0.2715,37,80,117
364,365,2011-01-16,1,0,1,16,0,0,0,1,0.26,0.25,0.42,0.2396,24,79,103
365,366,2011-01-16,1,0,1,17,0,0,0,1,0.24,0.23,0.41,0.2715,25,84,109
366,367,2011-01-16,1,0,1,18,0,0,0,1,0.22,0.23,0.44,0.1757,13,58,71
367,368,2011-01-16,1,0,1,19,0,0,0,1,0.2,0.21,0.52,0.1437,16,49,65
368,369,2011-01-16,1,0,1,20,0,0,0,1,0.2,0.21,0.52,0.1757,9,52,61
369,370,2011-01-16,1,0,1,21,0,0,0,1,0.2,0.21,0.56,0.1757,8,24,32
370,371,2011-01-16,1,0,1,22,0,0,0,2,0.22,0.23,0.54,0.1437,4,21,25
371,372,2011-01-16,1,0,1,23,0,0,0,2,0.22,0.25,0.44,0.1118,2,20,22
372,373,2011-01-17,1,0,1,0,1,1,0,2,0.22,0.21,0.52,0.2396,3,18,21
373,374,2011-01-17,1,0,1,1,1,1,0,2,0.22,0.21,0.48,0.2076,3,17,20
374,375,2011-01-17,1,0,1,2,1,1,0,2,0.2,0.18,0.47,0.2715,2,10,12
375,376,2011-01-17,1,0,1,3,1,1,0,2,0.2,0.2,0.47,0.2076,2,4,6
376,377,2011-01-17,1,0,1,4,1,1,0,2,0.2,0.21,0.47,0.1437,3,4,7
377,378,2011-01-17,1,0,1,5,1,1,0,2,0.2,0.21,0.47,0.1757,2,3,5
378,379,2011-01-17,1,0,1,6,1,1,0,2,0.2,0.2,0.47,0.2076,2,7,9
379,380,2011-01-17,1,0,1,7,1,1,0,2,0.18,0.2,0.55,0.1437,6,11,17
380,381,2011-01-17,1,0,1,8,1,1,0,2,0.18,0.16,0.52,0.2396,5,32,37
381,382,2011-01-17,1,0,1,9,1,1,0,2,0.18,0.16,0.52,0.2396,10,41,51
382,383,2011-01-17,1,0,1,10,1,1,0,2,0.18,0.16,0.55,0.2715,9,52,61
383,384,2011-01-17,1,0,1,11,1,1,0,2,0.18,0.16,0.61,0.2076,11,57,68
384,385,2011-01-17,1,0,1,12,1,1,0,2,0.2,0.21,0.52,0.1437,12,72,84
385,386,2011-01-17,1,0,1,13,1,1,0,2,0.2,0.21,0.52,0.1437,15,82,97
386,387,2011-01-17,1,0,1,14,1,1,0,2,0.2,0.23,0.47,0.1118,14,76,90
387,388,2011-01-17,1,0,1,15,1,1,0,2,0.22,0.23,0.52,0.1757,23,74,97
388,389,2011-01-17,1,0,1,16,1,1,0,2,0.22,0.23,0.52,0.1757,8,78,86
389,390,2011-01-17,1,0,1,17,1,1,0,1,0.22,0.21,0.56,0.2076,6,69,75
390,391,2011-01-17,1,0,1,18,1,1,0,2,0.2,0.18,0.61,0.2715,9,87,96
391,392,2011-01-17,1,0,1,19,1,1,0,3,0.2,0.2,0.65,0.2076,4,60,64
392,393,2011-01-17,1,0,1,20,1,1,0,3,0.18,0.16,0.88,0.2076,6,31,37
393,394,2011-01-17,1,0,1,21,1,1,0,3,0.18,0.16,0.88,0.2076,5,26,31
394,395,2011-01-17,1,0,1,22,1,1,0,3,0.15,0.13,1.02,0.2715,2,15,17
395,396,2011-01-17,1,0,1,23,1,1,0,3,0.18,0.15,0.95,0.3035,3,5,8
396,397,2011-01-18,1,0,1,12,0,2,1,2,0.22,0.2,0.95,0.3514,2,5,7
397,398,2011-01-18,1,0,1,13,0,2,1,2,0.22,0.21,0.95,0.2396,2,24,26
398,399,2011-01-18,1,0,1,14,0,2,1,2,0.24,0.25,0.88,0.1757,4,28,32
399,400,2011-01-18,1,0,1,15,0,2,1,2,0.24,0.25,0.96,0.1757,5,34,39
400,401,2011-01-18,1,0,1,16,0,2,1,2,0.24,0.25,0.96,0.2076,2,63,65
401,402,2011-01-18,1,0,1,17,0,2,1,2,0.24,0.25,0.9,0.2076,3,126,129
402,403,2011-01-18,1,0,1,18,0,2,1,2,0.24,0.25,0.88,0.1757,3,134,137
403,404,2011-01-18,1,0,1,19,0,2,1,2,0.24,0.25,0.88,0.1437,3,100,103
404,405,2011-01-18,1,0,1,20,0,2,1,2,0.24,0.29,0.96,0.0,2,85,87
405,406,2011-01-18,1,0,1,21,0,2,1,2,0.24,0.26,1.02,0.1118,2,43,45
406,407,2011-01-18,1,0,1,22,0,2,1,2,0.24,0.28,1.02,0.0959,2,35,37
407,408,2011-01-18,1,0,1,23,0,2,1,2,0.24,0.29,1.02,0.0,3,21,24
408,409,2011-01-19,1,0,1,0,0,3,1,2,0.24,0.29,1.02,0.0,2,5,7
409,410,2011-01-19,1,0,1,1,0,3,1,3,0.24,0.25,1.02,0.1437,3,8,11
410,411,2011-01-19,1,0,1,2,0,3,1,3,0.24,0.25,1.02,0.1437,2,5,7
411,412,2011-01-19,1,0,1,4,0,3,1,3,0.24,0.25,1.02,0.1437,3,3,6
412,413,2011-01-19,1,0,1,5,0,3,1,2,0.24,0.28,1.02,0.0959,2,9,11
413,414,2011-01-19,1,0,1,6,0,3,1,2,0.24,0.28,1.02,0.0959,2,34,36
414,415,2011-01-19,1,0,1,7,0,3,1,2,0.26,0.28,1.01,0.1118,3,91,94
415,416,2011-01-19,1,0,1,8,0,3,1,2,0.26,0.28,1.02,0.1118,3,198,201
416,417,2011-01-19,1,0,1,9,0,3,1,2,0.26,0.28,1.02,0.1118,4,109,113
417,418,2011-01-19,1,0,1,10,0,3,1,2,0.29,0.29,1.02,0.1437,3,48,51
418,419,2011-01-19,1,0,1,11,0,3,1,2,0.31,0.33,0.96,0.0959,7,49,56
419,420,2011-01-19,1,0,1,12,0,3,1,2,0.33,0.34,0.89,0.0959,7,67,74
420,421,2011-01-19,1,0,1,13,0,3,1,1,0.44,0.44,0.68,0.3035,13,69,82
421,422,2011-01-19,1,0,1,14,0,3,1,1,0.44,0.44,0.64,0.2715,9,70,79
422,423,2011-01-19,1,0,1,15,0,3,1,1,0.44,0.44,0.59,0.3035,6,80,86
423,424,2011-01-19,1,0,1,16,0,3,1,1,0.42,0.43,0.64,0.4153,12,96,108
424,425,2011-01-19,1,0,1,17,0,3,1,1,0.4,0.36,0.63,0.3514,9,192,201
425,426,2011-01-19,1,0,1,18,0,3,1,1,0.37,0.34,0.67,0.3035,7,158,165
426,427,2011-01-19,1,0,1,19,0,3,1,1,0.35,0.31,0.63,0.4472,6,110,116
427,428,2011-01-19,1,0,1,20,0,3,1,1,0.35,0.33,0.54,0.3194,4,76,80
428,429,2011-01-19,1,0,1,21,0,3,1,1,0.35,0.31,0.54,0.4472,6,57,63
429,430,2011-01-19,1,0,1,22,0,3,1,1,0.33,0.33,0.57,0.1757,8,55,63
430,431,2011-01-19,1,0,1,23,0,3,1,1,0.33,0.29,0.57,0.4951,3,29,32
431,432,2011-01-20,1,0,1,0,0,4,1,1,0.29,0.25,0.62,0.4153,7,10,17
432,433,2011-01-20,1,0,1,1,0,4,1,1,0.29,0.29,0.62,0.0,4,5,9
433,434,2011-01-20,1,0,1,2,0,4,1,1,0.29,0.29,0.62,0.0,2,4,6
434,435,2011-01-20,1,0,1,3,0,4,1,1,0.29,0.28,0.62,0.1757,2,3,5
435,436,2011-01-20,1,0,1,4,0,4,1,1,0.29,0.28,0.62,0.1757,2,3,5
436,437,2011-01-20,1,0,1,5,0,4,1,1,0.26,0.25,0.66,0.2396,2,8,10
437,438,2011-01-20,1,0,1,6,0,4,1,1,0.24,0.23,0.66,0.2396,2,37,39
438,439,2011-01-20,1,0,1,7,0,4,1,1,0.24,0.23,0.61,0.2396,3,102,105
439,440,2011-01-20,1,0,1,8,0,4,1,1,0.24,0.23,0.61,0.3035,4,249,253
440,441,2011-01-20,1,0,1,9,0,4,1,2,0.26,0.25,0.57,0.2396,5,142,147
441,442,2011-01-20,1,0,1,10,0,4,1,1,0.29,0.25,0.53,0.3194,3,58,61
442,443,2011-01-20,1,0,1,11,0,4,1,2,0.31,0.29,0.5,0.1757,7,65,72
443,444,2011-01-20,1,0,1,12,0,4,1,2,0.33,0.36,0.46,0.0,9,79,88
444,445,2011-01-20,1,0,1,13,0,4,1,2,0.31,0.31,0.5,0.1118,14,88,102
445,446,2011-01-20,1,0,1,14,0,4,1,2,0.33,0.33,0.5,0.1437,8,77,85
446,447,2011-01-20,1,0,1,15,0,4,1,2,0.35,0.34,0.5,0.2076,10,64,74
447,448,2011-01-20,1,0,1,16,0,4,1,2,0.33,0.33,0.54,0.1437,10,85,95
448,449,2011-01-20,1,0,1,17,0,4,1,2,0.33,0.34,0.54,0.1118,10,209,219
449,450,2011-01-20,1,0,1,18,0,4,1,2,0.29,0.28,0.62,0.2076,3,186,189
450,451,2011-01-20,1,0,1,19,0,4,1,1,0.29,0.25,0.62,0.3514,8,148,156
451,452,2011-01-20,1,0,1,20,0,4,1,2,0.29,0.26,0.66,0.3035,4,126,130
452,453,2011-01-20,1,0,1,21,0,4,1,2,0.26,0.25,0.66,0.2715,5,56,61
453,454,2011-01-20,1,0,1,22,0,4,1,2,0.26,0.23,0.72,0.3035,2,58,60
454,455,2011-01-20,1,0,1,23,0,4,1,2,0.26,0.23,0.72,0.3514,5,30,35
455,456,2011-01-21,1,0,1,0,0,5,1,2,0.26,0.25,0.77,0.2715,3,22,25
456,457,2011-01-21,1,0,1,1,0,5,1,2,0.26,0.25,0.77,0.2715,2,8,10
457,458,2011-01-21,1,0,1,2,0,5,1,3,0.26,0.26,0.82,0.1757,2,4,6
458,459,2011-01-21,1,0,1,3,0,5,1,3,0.24,0.23,0.88,0.3194,2,3,5
459,460,2011-01-21,1,0,1,4,0,5,1,2,0.24,0.28,0.96,0.0959,2,3,5
460,461,2011-01-21,1,0,1,5,0,5,1,1,0.26,0.21,0.66,0.4472,3,6,9
461,462,2011-01-21,1,0,1,6,0,5,1,1,0.24,0.23,0.61,0.2715,2,29,31
462,463,2011-01-21,1,0,1,7,0,5,1,1,0.22,0.2,0.56,0.3035,4,68,72
463,464,2011-01-21,1,0,1,8,0,5,1,1,0.22,0.2,0.52,0.3514,9,212,221
464,465,2011-01-21,1,0,1,9,0,5,1,1,0.22,0.2,0.56,0.3833,9,161,170
465,466,2011-01-21,1,0,1,10,0,5,1,1,0.22,0.18,0.52,0.4951,8,59,67
466,467,2011-01-21,1,0,1,11,0,5,1,1,0.24,0.2,0.45,0.4951,8,55,63
467,468,2011-01-21,1,0,1,12,0,5,1,1,0.24,0.2,0.3,0.6228,13,69,82
468,469,2011-01-21,1,0,1,13,0,5,1,1,0.22,0.16,0.23,0.6228,10,67,77
469,470,2011-01-21,1,0,1,14,0,5,1,1,0.22,0.16,0.28,0.559,8,58,66
470,471,2011-01-21,1,0,1,15,0,5,1,1,0.18,0.13,0.29,0.4791,6,63,69
471,472,2011-01-21,1,0,1,16,0,5,1,1,0.18,0.15,0.29,0.3833,2,99,101
472,473,2011-01-21,1,0,1,17,0,5,1,1,0.15,0.13,0.31,0.3833,12,153,165
473,474,2011-01-21,1,0,1,18,0,5,1,1,0.13,0.13,0.33,0.2715,3,121,124
474,475,2011-01-21,1,0,1,19,0,5,1,1,0.13,0.11,0.33,0.3514,5,95,100
475,476,2011-01-21,1,0,1,20,0,5,1,1,0.11,0.08,0.36,0.4472,3,54,57
476,477,2011-01-21,1,0,1,21,0,5,1,1,0.09,0.08,0.42,0.3035,2,43,45
477,478,2011-01-21,1,0,1,22,0,5,1,1,0.07,0.03,0.45,0.4153,3,35,38
478,479,2011-01-21,1,0,1,23,0,5,1,1,0.07,0.05,0.42,0.3514,2,29,31
479,480,2011-01-22,1,0,1,0,0,6,0,1,0.04,0.03,0.5,0.2715,2,15,17
480,481,2011-01-22,1,0,1,1,0,6,0,2,0.04,0.0,0.45,0.4153,5,11,16
481,482,2011-01-22,1,0,1,2,0,6,0,2,0.04,0.03,0.45,0.2715,2,13,15
482,483,2011-01-22,1,0,1,3,0,6,0,2,0.04,0.03,0.45,0.3035,3,8,11
483,484,2011-01-22,1,0,1,4,0,6,0,2,0.02,0.02,0.53,0.3194,2,5,7
484,485,2011-01-22,1,0,1,6,0,6,0,2,0.02,0.03,0.48,0.2396,2,4,6
485,486,2011-01-22,1,0,1,7,0,6,0,1,0.02,0.02,0.48,0.3035,2,10,12
486,487,2011-01-22,1,0,1,8,0,6,0,1,0.02,0.0,0.48,0.3514,3,28,31
487,488,2011-01-22,1,0,1,9,0,6,0,1,0.04,0.03,0.45,0.2715,5,39,44
488,489,2011-01-22,1,0,1,10,0,6,0,2,0.04,0.07,0.45,0.1757,5,52,57
489,490,2011-01-22,1,0,1,11,0,6,0,2,0.07,0.08,0.42,0.1437,6,61,67
490,491,2011-01-22,1,0,1,12,0,6,0,2,0.07,0.11,0.42,0.1118,12,62,74
491,492,2011-01-22,1,0,1,13,0,6,0,1,0.09,0.18,0.38,0.0,14,74,88
492,493,2011-01-22,1,0,1,14,0,6,0,1,0.11,0.15,0.36,0.1118,13,66,79
493,494,2011-01-22,1,0,1,15,0,6,0,1,0.13,0.16,0.31,0.0,12,95,107
494,495,2011-01-22,1,0,1,16,0,6,0,1,0.13,0.15,0.31,0.2076,13,74,87
495,496,2011-01-22,1,0,1,17,0,6,0,1,0.13,0.21,0.31,0.0,10,61,71
496,497,2011-01-22,1,0,1,18,0,6,0,1,0.09,0.1,0.38,0.2076,2,56,58
497,498,2011-01-22,1,0,1,19,0,6,0,1,0.09,0.11,0.38,0.1437,8,55,63
498,499,2011-01-22,1,0,1,20,0,6,0,1,0.07,0.08,0.5,0.1757,3,46,49
499,500,2011-01-22,1,0,1,21,0,6,0,1,0.07,0.11,0.45,0.0959,2,41,43
500,501,2011-01-22,1,0,1,22,0,6,0,1,0.07,0.16,0.54,0.0,9,25,34
501,502,2011-01-22,1,0,1,23,0,6,0,1,0.04,0.08,0.63,0.1118,4,33,37
502,503,2011-01-23,1,0,1,0,0,0,0,1,0.04,0.08,0.63,0.1118,4,22,26
503,504,2011-01-23,1,0,1,1,0,0,0,1,0.04,0.08,0.63,0.1118,3,14,17
504,505,2011-01-23,1,0,1,2,0,0,0,1,0.02,0.07,0.68,0.1437,5,17,22
505,506,2011-01-23,1,0,1,3,0,0,0,1,0.02,0.07,0.68,0.1437,3,6,9
506,507,2011-01-23,1,0,1,5,0,0,0,2,0.04,0.08,0.63,0.1118,2,5,7
507,508,2011-01-23,1,0,1,6,0,0,0,2,0.04,0.08,0.63,0.1118,2,3,5
508,509,2011-01-23,1,0,1,7,0,0,0,1,0.09,0.11,0.64,0.1757,3,3,6
509,510,2011-01-23,1,0,1,8,0,0,0,1,0.07,0.08,0.68,0.1757,4,19,23
510,511,2011-01-23,1,0,1,9,0,0,0,1,0.11,0.08,0.59,0.3833,5,27,32
511,512,2011-01-23,1,0,1,10,0,0,0,1,0.15,0.11,0.51,0.4153,9,53,62
512,513,2011-01-23,1,0,1,11,0,0,0,1,0.15,0.15,0.47,0.2396,24,79,103
513,514,2011-01-23,1,0,1,12,0,0,0,1,0.18,0.13,0.41,0.4951,26,94,120
514,515,2011-01-23,1,0,1,13,0,0,0,1,0.15,0.11,0.36,0.4153,14,77,91
515,516,2011-01-23,1,0,1,14,0,0,0,1,0.18,0.15,0.31,0.3833,19,95,114
516,517,2011-01-23,1,0,1,15,0,0,0,1,0.18,0.15,0.31,0.3833,15,66,81
517,518,2011-01-23,1,0,1,16,0,0,0,1,0.18,0.15,0.29,0.3514,11,58,69
518,519,2011-01-23,1,0,1,17,0,0,0,1,0.15,0.11,0.29,0.4153,7,52,59
519,520,2011-01-23,1,0,1,18,0,0,0,1,0.13,0.13,0.33,0.2715,7,46,53
520,521,2011-01-23,1,0,1,19,0,0,0,1,0.13,0.13,0.33,0.3035,7,47,54
521,522,2011-01-23,1,0,1,20,0,0,0,1,0.11,0.11,0.4,0.2715,6,33,39
522,523,2011-01-23,1,0,1,21,0,0,0,1,0.11,0.11,0.4,0.2076,7,22,29
523,524,2011-01-23,1,0,1,22,0,0,0,1,0.09,0.1,0.42,0.2076,7,25,32
524,525,2011-01-23,1,0,1,23,0,0,0,1,0.07,0.07,0.45,0.2396,6,19,25
525,526,2011-01-24,1,0,1,0,0,1,1,1,0.07,0.07,0.45,0.2076,2,9,11
526,527,2011-01-24,1,0,1,1,0,1,1,1,0.04,0.05,0.5,0.2076,2,3,5
527,528,2011-01-24,1,0,1,3,0,1,1,1,0.04,0.03,0.5,0.2715,2,3,5
528,529,2011-01-24,1,0,1,4,0,1,1,1,0.02,0.07,0.53,0.1437,2,3,5
529,530,2011-01-24,1,0,1,5,0,1,1,1,0.02,0.07,0.53,0.1437,2,7,9
530,531,2011-01-24,1,0,1,6,0,1,1,1,0.02,0.08,0.53,0.0959,2,17,19
531,532,2011-01-24,1,0,1,7,0,1,1,1,0.02,0.13,0.53,0.0,7,81,88
532,533,2011-01-24,1,0,1,8,0,1,1,1,0.04,0.15,0.54,0.0,8,173,181
533,534,2011-01-24,1,0,1,9,0,1,1,1,0.07,0.16,0.45,0.0,6,100,106
534,535,2011-01-24,1,0,1,10,0,1,1,1,0.11,0.15,0.46,0.0,8,36,44
535,536,2011-01-24,1,0,1,11,0,1,1,1,0.11,0.13,0.51,0.1437,5,45,50
536,537,2011-01-24,1,0,1,12,0,1,1,2,0.13,0.15,0.46,0.2076,13,54,67
537,538,2011-01-24,1,0,1,13,0,1,1,2,0.15,0.15,0.47,0.2396,8,56,64
538,539,2011-01-24,1,0,1,14,0,1,1,2,0.15,0.15,0.51,0.2396,4,45,49
539,540,2011-01-24,1,0,1,15,0,1,1,1,0.18,0.18,0.44,0.1757,9,52,61
540,541,2011-01-24,1,0,1,16,0,1,1,1,0.18,0.16,0.52,0.2715,6,68,74
541,542,2011-01-24,1,0,1,17,0,1,1,1,0.15,0.13,0.55,0.2715,8,180,188
542,543,2011-01-24,1,0,1,18,0,1,1,1,0.15,0.15,0.65,0.2076,10,147,157
543,544,2011-01-24,1,0,1,19,0,1,1,1,0.15,0.16,0.59,0.1757,7,103,110
544,545,2011-01-24,1,0,1,20,0,1,1,1,0.15,0.15,0.65,0.2076,3,82,85
545,546,2011-01-24,1,0,1,21,0,1,1,1,0.15,0.16,0.69,0.1757,8,55,63
546,547,2011-01-24,1,0,1,22,0,1,1,2,0.15,0.15,0.69,0.2396,5,34,39
547,548,2011-01-24,1,0,1,23,0,1,1,2,0.18,0.16,0.7,0.2715,5,23,28
548,549,2011-01-25,1,0,1,0,0,2,1,2,0.18,0.15,0.76,0.3035,5,8,13
549,550,2011-01-25,1,0,1,1,0,2,1,2,0.18,0.18,0.76,0.1757,2,7,9
550,551,2011-01-25,1,0,1,2,0,2,1,1,0.18,0.16,0.76,0.2396,2,4,6
551,552,2011-01-25,1,0,1,4,0,2,1,1,0.15,0.18,0.81,0.1118,2,3,5
552,553,2011-01-25,1,0,1,5,0,2,1,1,0.15,0.15,0.81,0.2396,2,11,13
553,554,2011-01-25,1,0,1,6,0,2,1,1,0.18,0.2,0.81,0.1118,3,37,40
554,555,2011-01-25,1,0,1,7,0,2,1,1,0.18,0.16,0.81,0.2396,7,105,112
555,556,2011-01-25,1,0,1,8,0,2,1,2,0.18,0.2,0.81,0.1437,7,235,242
